"weight","idlist","id","waiting time","duration","total request","priority","completed jobs"
8.239863490707252E-13,6792,1646,31.800049,63.774522461200995,325,3,74
8.235289126164492E-13,6791,3592,12.399993,26.9188530196959,777,1,30
8.227935385192268E-13,6790,1020,38.200073,71.65573055179269,590,1,31
8.217327974335371E-13,6789,3342,14.799991,87.09676731561323,294,1,10
8.12103988966818E-13,6788,3313,15.19999,25.022513373404596,892,1,41
8.11927870044026E-13,6787,1983,28.400036,57.09577082459549,614,1,30
8.083141621661818E-13,6786,3591,12.399993,37.368176598155216,966,1,14
7.988209063754817E-13,6785,5478,1.0,10.497621994073288,624,2,10
7.940263287114358E-13,6784,9800,1.0,13.768553264123684,547,3,8
7.910598604447672E-13,6783,2822,20.000004,40.78737463277517,280,3,99
7.910141173010297E-13,6782,3113,17.199993,47.24217028123466,234,3,71
7.898000272066731E-13,6781,2968,18.599998,28.41352398602054,589,1,61
7.850755617657658E-13,6780,304,45.4001,61.960888770617906,455,3,100
7.823760117829493E-13,6779,5044,1.0,6.514702596575948,390,2,35
7.803470036898858E-13,6778,3544,12.799993,54.51655330250872,951,2,10
7.796230075769415E-13,6777,1396,34.40006,66.83732505919255,701,1,27
7.783093233019582E-13,6776,1147,36.800068,57.82897952935682,866,2,43
7.731876165118477E-13,6775,3241,15.79999,79.24047677345652,182,2,26
7.713622406208119E-13,6774,2153,26.80003,31.14760493246992,598,1,86
7.708602374374008E-13,6773,8043,1.0,29.01059172351804,270,2,3
7.690750232309321E-13,6772,467,43.600094,84.81055037939365,410,2,50
7.67115354539056E-13,6771,194,46.400105,82.59033066926577,185,1,82
7.655827678912521E-13,6770,4472,3.6000006,99.60168217771749,247,1,1
7.64633633388205E-13,6769,1649,31.800049,52.792485038254604,817,1,33
7.631403512412137E-13,6768,3547,12.799993,32.28243250438659,446,2,48
7.593523771044558E-13,6767,511,43.200092,63.30654564563184,436,2,80
7.560455507598501E-13,6766,1165,36.600067,59.882067700229626,542,2,59
7.547189105812247E-13,6765,8845,1.0,10.734029587367395,224,1,17
7.531978314245774E-13,6764,2360,24.600021,32.85793501977799,812,3,85
7.514124068158332E-13,6763,1924,29.000038,96.55991764890632,480,1,15
7.494451890218337E-13,6762,1281,35.400063,67.25808099696812,331,2,68
7.480206355595036E-13,6761,6731,1.0,30.837773058301526,93,1,5
7.477721977618878E-13,6760,3264,15.59999,39.464840392632915,385,2,50
7.476418414006029E-13,6759,3472,13.599992,47.7719526115858,192,3,60
7.449508881455175E-13,6758,1588,32.40005,56.918019158467956,477,1,46
7.427033655693696E-13,6757,1611,32.20005,87.78001897551493,126,2,80
7.415442085064347E-13,6756,2819,20.000004,87.89601265048978,134,2,39
7.384668098822489E-13,6755,1116,37.20007,71.36941878790701,221,2,91
7.376554795563784E-13,6754,4214,6.1999984,49.17802492768607,131,2,22
7.348154056455038E-13,6753,1932,29.000038,41.81101584914473,985,3,60
7.330154026623105E-13,6752,1083,37.40007,51.678919939165844,520,2,83
7.300710950862101E-13,6751,3567,12.599993,22.025284333505123,736,3,75
7.282909706299252E-13,6750,3739,10.799994,25.697791920092456,872,3,40
7.282130899785666E-13,6749,4709,1.2,14.034021742875927,86,2,36
7.270254033606711E-13,6748,8857,1.0,8.786705284511358,132,2,50
7.265998354427853E-13,6747,541,43.00009,96.56770957349761,183,3,89
7.261418242721261E-13,6746,5840,1.0,4.4352016952894635,271,1,73
7.260238364648859E-13,6745,3540,12.799993,38.2262132915806,750,3,28
7.251173635455691E-13,6744,3801,10.199995,37.38351699796453,496,1,19
7.246520729703474E-13,6743,639,42.000088,48.90847037725406,966,1,50
7.20277326442352E-13,6742,1347,34.80006,83.0483055471684,624,1,21
7.195597031601247E-13,6741,1540,33.000053,68.54839874479198,206,1,67
7.180313252889969E-13,6740,7365,1.0,4.2368012669487936,617,3,64
7.165569344977108E-13,6739,3491,13.399992,95.91044141225714,154,1,13
7.151731164554428E-13,6738,1993,28.400036,54.16526146714196,776,2,38
7.144631052682583E-13,6737,8213,1.0,20.370354167165452,6,1,94
7.139404152955644E-13,6736,4172,6.399998,22.086508791167223,530,3,38
7.111883659334315E-13,6735,2597,22.400013,28.05953383896892,630,1,80
7.096042984303495E-13,6734,635,42.000088,78.41572563465974,377,3,71
7.095073925648978E-13,6733,5799,1.0,37.78656893678828,34,1,8
7.094715620460389E-13,6732,2967,18.599998,38.357669180051666,546,2,52
7.088762469875983E-13,6731,2818,20.000004,40.693730111946486,600,2,48
7.062860953644236E-13,6730,3373,14.599991,35.97322789259281,655,2,36
7.049382417123887E-13,6729,3662,11.599994,19.222233870347953,535,2,95
7.033080296056145E-13,6728,1829,30.000042,53.73996834288791,440,2,66
6.973939102652895E-13,6727,3269,15.59999,58.40648550867342,178,2,47
6.96063801834432E-13,6726,1219,36.200066,60.76281859313754,478,1,49
6.951110431256797E-13,6725,372,44.600098,99.66065828993771,551,1,24
6.942888947287253E-13,6724,5461,1.0,8.973193494346514,431,2,19
6.940588229752354E-13,6723,8881,1.0,23.12434319892887,185,1,5
6.925414670139886E-13,6722,2490,23.400017,51.08871422325701,366,3,70
6.900204262638895E-13,6721,2242,25.800026,94.61987611034814,634,3,17
6.878301141523753E-13,6720,4195,6.1999984,34.37626985907666,77,1,50
6.872999869455673E-13,6719,3930,8.999996,18.576488497307924,382,1,71
6.872722785818207E-13,6718,1322,35.00006,60.39440077716649,347,2,81
6.863042663630169E-13,6717,1601,32.20005,35.66489878543843,819,1,71
6.782473608704823E-13,6716,7688,1.0,63.00026095259325,55,1,2
6.751417654677978E-13,6715,2923,19.0,99.85314324604411,295,1,12
6.710698150289483E-13,6714,6114,1.0,8.612087076157191,61,1,75
6.71037226162494E-13,6713,1833,30.000042,46.195506860551355,856,3,61
6.705235943955385E-13,6712,2355,24.800022,51.652170735438716,593,1,33
6.696236270977382E-13,6711,4425,4.0000005,50.92940153772824,20,2,52
6.693512893225144E-13,6710,8306,1.0,6.754920020583819,329,2,40
6.684492194887364E-13,6709,5708,1.0,11.964471836877458,406,2,12
6.681349360065238E-13,6708,2789,20.400005,55.033988777901676,335,3,55
6.669870563463525E-13,6707,2100,27.200031,46.830149028836274,716,3,60
6.655382914189198E-13,6706,1572,32.60005,82.63429359665571,383,2,39
6.638757541662364E-13,6705,2076,27.600033,71.25500508883947,129,1,73
6.637033919148582E-13,6704,2780,20.400005,26.398068777006,572,1,87
6.635572085459287E-13,6703,2227,26.000027,61.58357204722554,358,2,51
6.633037637876573E-13,6702,2589,22.400013,29.071350474168675,920,1,57
6.611138001767628E-13,6701,2441,23.800018,54.90588955304819,296,3,76
6.586638597496991E-13,6700,158,46.800106,74.02852835554266,213,1,96
6.572803130140202E-13,6699,453,43.800095,92.18798806275527,327,3,65
6.550260271071184E-13,6698,3213,16.19999,25.296650878034185,778,3,83
6.541325650860082E-13,6697,4112,7.1999974,34.27237642499223,73,2,87
6.535432936287224E-13,6696,8088,1.0,52.20210303668477,292,3,1
6.53121690076374E-13,6695,8785,1.0,6.095276064166768,275,3,66
6.520086240202068E-13,6694,246,45.800102,51.112426461286816,475,1,96
6.519676586613581E-13,6693,6755,1.0,10.701314585584454,94,2,48
6.488286439660594E-13,6692,4541,2.8000004,22.485005892512095,117,2,35
6.480548117863961E-13,6691,1092,37.40007,83.83319754248815,647,3,36
6.432684828587239E-13,6690,7170,1.0,47.44312488779547,43,2,6
6.425276042044082E-13,6689,1328,35.00006,46.9330780812343,764,3,82
6.423538155412049E-13,6688,1675,31.600048,71.47940786393117,171,1,71
6.418245544558114E-13,6687,3499,13.199992,36.0995081169538,315,2,58
6.402123554774456E-13,6686,810,40.20008,99.17863083791232,759,3,26
6.384706409943706E-13,6685,1691,31.400047,91.44673628349855,359,2,33
6.329116275059549E-13,6684,3163,16.59999,38.942097311787286,849,1,24
6.326951477461536E-13,6683,1842,29.800041,78.20616872350965,882,1,15
6.31262824692171E-13,6682,4765,1.0,11.148632748656551,283,3,22
6.308807289424324E-13,6681,259,45.800102,92.61828603701174,301,1,48
6.29214362384813E-13,6680,2008,28.200035,40.00889860701114,543,2,91
6.282490865677831E-13,6679,3343,14.799991,39.69001220377585,452,3,51
6.275867309163224E-13,6678,9154,1.0,37.88063209361268,89,3,6
6.274639568879332E-13,6677,1688,31.400047,49.58825949297197,611,3,77
6.258502081432024E-13,6676,6953,1.0,16.029019699330252,806,1,3
6.248477912353749E-13,6675,3554,12.599993,71.9158243432613,45,3,88
6.244213462601006E-13,6674,1876,29.60004,75.26581644231636,883,1,16
6.203824508603999E-13,6673,3538,12.799993,80.14554505924575,721,3,8
6.193253448810059E-13,6672,1690,31.400047,50.53585238117125,805,2,51
6.192122668851311E-13,6671,6198,1.0,4.998981960156323,640,3,49
6.164247002382223E-13,6670,2811,20.200005,76.95933521361157,469,1,15
6.154945774888992E-13,6669,585,42.40009,99.90016620654995,594,1,22
6.153864176985062E-13,6668,4341,4.7999997,15.20819220669116,616,3,47
6.153707042712271E-13,6667,210,46.200104,80.98057747448038,809,3,44
6.147817684589045E-13,6666,2481,23.400017,56.998612698709714,451,3,51
6.139132309260306E-13,6665,319,45.2001,43.167233868997954,682,1,98
6.137087089395343E-13,6664,1616,32.20005,86.02529792559505,564,2,27
6.114485419518737E-13,6663,5249,1.0,8.14532165795296,295,3,38
6.106153879340966E-13,6662,8520,1.0,24.539705099516812,66,1,11
6.099082143933432E-13,6661,8991,1.0,17.755924057548206,352,3,8
6.078660692242434E-13,6660,1877,29.60004,33.375237600305205,930,2,89
6.066284225398548E-13,6659,8959,1.0,32.74692484764663,500,1,1
6.008794638446657E-13,6658,3811,10.199995,75.86169783352041,92,1,22
5.996913452899855E-13,6657,953,38.800076,66.68469316114975,741,3,53
5.98675451219811E-13,6656,7943,1.0,6.111770816909495,497,2,36
5.976183329966339E-13,6655,4434,4.0000005,25.79164593783604,89,3,67
5.960293611221388E-13,6654,2439,23.800018,70.35130198027454,434,1,24
5.922782097340893E-13,6653,924,39.000076,55.267917955776255,856,2,57
5.908763392284136E-13,6652,7403,1.0,5.3434591143592005,373,2,58
5.846998633635961E-13,6651,7423,1.0,3.9972136683051582,569,1,53
5.846824682688574E-13,6650,2213,26.200027,99.54249573705155,319,2,25
5.825587867616977E-13,6649,8065,1.0,5.729451398190865,462,3,51
5.822990090056321E-13,6648,3286,15.39999,83.27656836279584,906,2,7
5.811378194675839E-13,6647,1261,35.600063,80.49403335874186,294,3,71
5.811341219738971E-13,6646,2413,24.20002,44.41270498090527,498,1,51
5.804365323696691E-13,6645,3576,12.399993,38.11665231797032,371,2,44
5.790120635599529E-13,6644,3038,17.799995,32.13034251931528,635,1,49
5.789269044767965E-13,6643,2599,22.200012,66.07076645836464,575,2,26
5.774013426677506E-13,6642,2310,25.200024,95.34579504686309,102,2,64
5.705857961526414E-13,6641,9298,1.0,20.649138596236064,183,2,9
5.690473230597016E-13,6640,7083,1.0,10.487249123812783,175,2,32
5.67512486535656E-13,6639,1703,31.200047,45.77463192470745,626,3,90
5.662305906837644E-13,6638,2037,28.000034,79.73920640086715,385,3,42
5.657418717336343E-13,6637,6149,1.0,6.3070580164693,360,3,53
5.64413505646385E-13,6636,2511,23.200016,76.50835606765064,96,1,68
5.643340797422594E-13,6635,2496,23.400017,37.00702120091095,467,1,72
5.633282460019443E-13,6634,7878,1.0,12.688810772140949,676,3,9
5.622336260994432E-13,6633,5341,1.0,8.97582585137517,699,2,14
5.621388462390805E-13,6632,2631,22.000011,41.93216098842943,590,3,68
5.597791620130132E-13,6631,6616,1.0,9.704146194832429,566,3,17
5.586500877072045E-13,6630,2417,24.20002,91.02087242488982,605,2,16
5.567657834580157E-13,6629,1096,37.40007,91.21739225638406,340,3,55
5.565835088743942E-13,6628,282,45.6001,99.7394412535744,338,1,40
5.561399006860249E-13,6627,1406,34.200058,68.24617719153595,832,2,34
5.554708258147708E-13,6626,1899,29.200039,96.18394986450485,788,3,18
5.547103367977482E-13,6625,5731,1.0,16.256321483746508,14,1,82
5.53316871034734E-13,6624,459,43.800095,50.10499666845061,526,1,92
5.527389009352172E-13,6623,2078,27.400032,93.35845451453831,271,3,41
5.520509648532656E-13,6622,866,39.60008,57.208759816262855,598,2,75
5.502951552610816E-13,6621,7515,1.0,8.664014235146594,480,3,24
5.479068619336829E-13,6620,3679,11.399994,99.3905844172388,26,2,59
5.450783816162951E-13,6619,3855,9.599996,99.41640266342544,412,2,5
5.448851623301986E-13,6618,3081,17.399994,49.88944861625282,137,1,75
5.443624551501734E-13,6617,4377,4.4,9.234016432871362,675,2,85
5.439640652810257E-13,6616,126,47.000107,60.168726837547965,372,1,97
5.438481707949833E-13,6615,443,44.000095,53.12498700843202,842,2,76
5.433340974407382E-13,6614,9829,1.0,13.634503735776695,20,1,86
5.414350004727971E-13,6613,2688,21.40001,66.95663132390219,816,3,22
5.406423495795097E-13,6612,1494,33.400055,95.2801967122742,722,3,24
5.392011844030019E-13,6611,5712,1.0,12.507080869165481,94,3,46
5.391677719136919E-13,6610,1210,36.200066,68.08289998942655,743,2,41
5.384781529196981E-13,6609,2676,21.60001,53.34855330629236,905,3,31
5.38400968506085E-13,6608,156,46.800106,49.30536627512177,717,1,82
5.340502315230143E-13,6607,7224,1.0,2.539223615968213,737,1,100
5.319104415759259E-13,6606,582,42.60009,79.47274483349044,259,1,69
5.305600646661728E-13,6605,7178,1.0,6.8080408672137,88,1,94
5.296607446376641E-13,6604,8162,1.0,3.759387215518775,571,2,81
5.286052829091409E-13,6603,9375,1.0,21.88589938816554,678,1,2
5.284593099982949E-13,6602,9515,1.0,3.2486414169801088,862,3,89
5.267880506444818E-13,6601,580,42.60009,64.90708384184147,991,2,45
5.234043571864324E-13,6600,7653,1.0,87.08117503731981,30,1,2
5.202914622981406E-13,6599,3595,12.199993,65.17030663324044,65,1,52
5.202786296574311E-13,6598,1120,37.20007,65.72138628931009,523,2,61
5.146954585489558E-13,6597,2812,20.200005,60.32764543733931,320,2,45
5.137604322390719E-13,6596,1279,35.600063,58.74643588195154,916,3,53
5.124821805336938E-13,6595,2549,22.800014,43.94720572480453,350,2,88
5.115501695940363E-13,6594,3498,13.199992,61.89013640436007,435,1,14
5.107321345820466E-13,6593,190,46.400105,61.285519657452106,601,2,85
5.093594797964204E-13,6592,2790,20.400005,55.10468166913798,639,2,31
5.078048857000038E-13,6591,4507,3.2000005,33.26852567103896,31,3,77
5.063979030056175E-13,6590,496,43.400093,63.07559614760442,887,2,54
5.061043634330609E-13,6589,3214,16.19999,21.14426897183903,606,1,100
5.058087730630389E-13,6588,1754,30.800045,35.544268992361964,820,2,100
5.056471641210069E-13,6587,1905,29.200039,61.365843538043436,917,1,24
5.048939911781316E-13,6586,5995,1.0,6.238030178097283,269,1,46
5.041890005546729E-13,6585,2197,26.400028,66.99949967798092,408,2,45
5.02541841472934E-13,6584,752,40.800083,78.35677563819165,568,2,48
5.016903038110146E-13,6583,303,45.4001,67.4805987934118,593,3,83
5.016899031942357E-13,6582,1773,30.600044,65.3607263847488,199,1,78
5.000681531124634E-13,6581,4311,4.9999995,19.018512639534936,120,1,86
4.992649809478964E-13,6580,1345,34.80006,68.52091591375397,196,1,87
4.973542233161068E-13,6579,1203,36.200066,82.47384630222817,208,2,83
4.969862061516722E-13,6578,777,40.600082,65.90838212057169,678,1,43
4.966298507393392E-13,6577,3247,15.79999,81.12605211482287,427,2,15
4.96170504923459E-13,6576,984,38.400074,83.20764750821607,257,2,75
4.953501345749447E-13,6575,3391,14.399991,25.54758837593722,897,3,69
4.948027309635464E-13,6574,2447,23.800018,64.78210161297659,443,2,39
4.92744526062732E-13,6573,884,39.400078,65.25273048484169,658,3,67
4.916353471946483E-13,6572,2859,19.600002,76.69509785239113,694,3,18
4.87760204653009E-13,6571,7950,1.0,3.8032033038404642,571,2,82
4.876234194584942E-13,6570,9351,1.0,16.231371462338863,683,3,6
4.873839879926269E-13,6569,1247,35.800064,70.69896938655059,467,3,67
4.872057945349836E-13,6568,4395,4.2000003,26.11811982531932,642,1,10
4.867168917226863E-13,6567,3208,16.19999,80.18788258724872,452,3,18
4.857411433534649E-13,6566,6460,1.0,5.674480316577462,764,1,24
4.853674615892605E-13,6565,1077,37.60007,43.18133010970154,763,1,76
4.830148995554993E-13,6564,3252,15.79999,83.87921992941926,492,3,15
4.827715983134107E-13,6563,2250,25.800026,84.59625652146296,547,2,23
4.786446984473449E-13,6562,2927,19.0,55.80579081284784,580,1,23
4.784285113971107E-13,6561,2111,27.200031,65.98880223014184,648,2,34
4.772167177646612E-13,6560,4482,3.4000006,18.80241338127273,843,1,11
4.770462146583957E-13,6559,3125,16.999992,23.640797277007188,905,1,65
4.764959633016404E-13,6558,8919,1.0,4.497881534638732,701,2,52
4.76374959907518E-13,6557,1402,34.200058,35.24599403904661,858,1,88
4.761133214820919E-13,6556,2166,26.600029,36.122198385769835,844,1,60
4.751876446098488E-13,6555,1223,36.000065,62.45067401314803,514,3,79
4.74432481424738E-13,6554,4763,1.0,6.791689974417388,690,1,19
4.718525659349468E-13,6553,3181,16.39999,84.91932562553106,758,3,11
4.716283783795625E-13,6552,1722,31.000046,85.72275617333767,416,3,43
4.713593526270461E-13,6551,4986,1.0,8.54041105397319,81,1,70
4.711406815842498E-13,6550,2363,24.600021,35.03322647925343,959,2,68
4.708640352362451E-13,6549,5248,1.0,6.4388372290193745,316,3,61
4.70250416902705E-13,6548,2318,25.000023,43.87375461288813,360,1,77
4.693789161001972E-13,6547,8887,1.0,11.253429107523706,325,1,14
4.690635642119804E-13,6546,723,41.000084,67.8430354759955,969,2,42
4.690067472717224E-13,6545,4548,2.8000004,8.723115276265917,822,1,35
4.667914528425883E-13,6544,3898,9.199996,47.502664223875534,192,2,36
4.66040043457996E-13,6543,2559,22.600014,60.37376103489523,123,1,89
4.652368631361064E-13,6542,2809,20.200005,29.77175603347599,918,2,72
4.651827428500326E-13,6541,1749,30.800045,56.54002663189146,496,2,67
4.648287319279986E-13,6540,29,48.00011,68.32745177834664,474,2,92
4.642857792746431E-13,6539,2357,24.800022,53.89888700189405,532,3,60
4.629170730261486E-13,6538,4107,7.1999974,31.24273088704412,422,1,22
4.627812066548281E-13,6537,3886,9.399996,83.63134750241376,152,3,19
4.612277809953331E-13,6536,1532,33.000053,67.36788461775978,248,2,94
4.60948634015689E-13,6535,3042,17.799995,28.794001735101233,628,1,66
4.598451876754395E-13,6534,2844,19.800003,36.6049503411799,909,1,37
4.597366890344152E-13,6533,7460,1.0,26.076649419617,22,2,35
4.592932887282389E-13,6532,4375,4.4,57.78122903667376,361,1,4
4.578949354542159E-13,6531,1025,38.000072,56.28631170899782,660,1,55
4.574039620676459E-13,6530,1029,38.000072,74.66524779865186,366,1,53
4.562605649974812E-13,6529,1072,37.60007,69.33761776042519,410,2,72
4.561924461123852E-13,6528,2824,20.000004,34.640438924527864,626,2,74
4.551991252171427E-13,6527,1748,30.800045,77.91670279045172,259,3,75
4.542656961156074E-13,6526,1846,29.800041,70.82152804607578,385,3,62
4.533116312276828E-13,6525,2431,24.00002,51.31145093988119,445,2,62
4.5260562599632575E-13,6524,973,38.600075,91.28997264999012,499,2,39
4.5232231990642653E-13,6523,5885,1.0,3.711471839884319,436,1,83
4.519008241242019E-13,6522,2539,22.800014,58.807636540009355,712,2,31
4.513429215295933E-13,6521,1121,37.00007,76.86647001031224,545,3,55
4.510175948063179E-13,6520,4474,3.4000006,6.87643431435723,806,1,72
4.508746036468835E-13,6519,289,45.4001,72.99511901065947,857,3,56
4.5026031688167746E-13,6518,9305,1.0,10.159124079213104,174,3,44
4.4883230833176696E-13,6517,3185,16.39999,41.58077338579322,145,1,99
4.487265258094291E-13,6516,1830,30.000042,87.66449499061147,146,2,79
4.4836625739862823E-13,6515,1951,28.800037,95.80364189237787,219,2,46
4.478955961821112E-13,6514,1059,37.80007,96.35322769259514,926,2,21
4.47166025655643E-13,6513,2392,24.40002,44.07314613902428,812,3,61
4.468874908653548E-13,6512,3841,9.799995,26.327424062520528,310,3,93
