"weight","queue size","id","waiting time","duration","total request","priority","completed jobs"
1.6568615479133025E-8,468,462,1.6000001,31.651880296099364,31,1,30
1.4404196011296246E-8,477,221,4.0000005,6.1376006874858895,181,2,54
1.5746424324915347E-8,486,416,2.2000003,66.36466932702898,51,2,27
1.3985012275880055E-8,495,441,2.0000002,5.152649352986592,57,1,72
4.005863464224191E-8,504,560,1.0,81.02553800446005,164,3,2
1.9499275708695048E-4,513,562,1.0,0.1383869996063295,21,2,23
2.193499859661641E-8,521,572,1.0,1.7885961643638133,632,2,5
2.4280042140128224E-5,527,587,1.0,2.577249993116726,17,3,25
2.0315588653519114E-8,539,518,1.8000002,38.108913265293545,265,3,5
1.7205488733937767E-8,548,511,2.0000002,3.215106892511034,280,2,23
2.5039869352867817E-8,557,617,1.0,6.103051539455457,89,3,64
1.773708520412044E-8,566,171,5.599999,5.987693861319421,282,3,66
4.278544872527317E-7,575,639,1.0,54.53470886222971,15,2,14
6.273356542251369E-6,584,645,1.0,5.016171931899879,20,3,26
8.459649131764344E-7,593,647,1.2,4.116626913203539,187,3,4
1.2662083994777942E-7,602,634,1.2,50.37788113177972,6,1,52
5.2192905799805066E-8,611,667,1.2,11.905845159639592,69,3,41
1.8272869117100815E-8,620,584,2.0000002,89.49508551766644,88,3,15
1.8869830979766625E-8,629,635,1.6000001,66.86236234392244,208,2,2
1.6675185505361563E-8,638,461,3.4000006,39.22393404590884,62,2,45
1.8278809347626348E-8,647,534,2.8000004,1.253144998857586,441,1,12
1.7022116337393203E-8,656,139,6.799998,10.569146655177764,616,1,3
1.8186551105765482E-8,665,552,2.8000004,12.294345000490022,320,3,16
1.749651134384191E-8,674,640,2.0000002,62.64500600942759,13,1,70
1.7650109606443192E-8,683,180,6.799998,48.84607541008759,191,2,13
1.7459583408310235E-8,692,91,7.799997,69.75019759661474,25,1,85
1.521837088141949E-7,701,777,1.0,8.746450631749543,125,2,5
9.409955634881097E-7,710,783,1.0,9.432758017843302,13,3,89
9.039578661448528E-8,719,784,1.2,9.304113448348016,33,2,56
3.542668582389632E-6,728,804,1.0,94.43105079539264,16,2,2
3.711849810661662E-7,737,800,1.2,22.069484118773502,32,3,24
8.311475036346391E-8,746,791,1.2,65.32425735854655,38,3,18
4.035587638039401E-8,755,770,1.6000001,1.6167669668319191,357,1,5
3.487099606879699E-8,764,736,2.0000002,82.95973146087184,71,3,15
5.18467999888756E-7,773,854,1.0,8.485415819731868,31,3,39
3.5558964825387824E-8,782,714,2.4000003,65.1844305184077,212,3,4
3.066809314263498E-8,791,598,3.8000007,9.919194258838528,96,2,57
3.8166978781928546E-8,800,884,1.2,70.3383607604554,20,2,36
3.213752704329142E-8,809,765,2.4000003,3.6081449779820303,257,3,37
1.2604947275232342E-7,818,903,1.2,9.080842803969663,11,1,90
3.039050431576109E-8,827,622,4.0000005,13.252712814296238,45,1,56
1.8153421541665701E-6,836,927,1.2,14.656030160563414,9,2,44
3.2594978654370904E-8,845,742,3.0000005,86.02728944964848,34,3,64
1.1146647740823139E-7,854,948,1.2,19.19586743732005,157,3,5
3.292265188143796E-8,863,782,2.8000004,95.95244384716148,33,3,57
3.952603910069499E-8,871,941,1.4000001,31.56317910142313,508,3,1
3.301110377665226E-8,880,448,6.399998,5.066135984758424,716,3,15
9.38265623880121E-8,889,986,1.2,25.756542161214206,9,1,61
3.3103649006251726E-8,898,980,1.2,58.28953797914083,119,1,1
3.4239637967788745E-8,907,573,5.399999,4.496339756371093,96,1,54
7.409175056508882E-6,916,1008,1.0,2.0418487841352837,66,3,8
8.788939243419143E-7,925,1010,1.2,96.73395162013308,6,3,47
4.7024029361423364E-8,934,1012,1.2,28.114059294754703,18,2,80
4.686169626369377E-4,943,1040,1.2,16.982885160791042,3,3,13
4.6423715917386185E-8,952,975,1.8000002,5.691382377604288,117,2,27
5.259397972241561E-8,961,1060,1.2,10.357702678973011,67,2,25
5.034723724335492E-8,970,955,2.2000003,61.322776591443926,42,3,37
2.778126752168976E-7,979,1082,1.2,65.61457066752801,8,3,85
7.978367948907769E-8,988,1092,1.0,46.711954294305656,27,3,35
4.687285692643482E-8,997,933,2.8000004,42.989902320865426,118,3,14
4.244515587037655E-8,1006,477,7.399997,0.7597576316942792,432,1,27
3.4902792744381805E-7,1015,1121,1.2,54.94835635884329,11,1,11
4.053093267690267E-8,1024,627,6.1999984,81.26069106989563,26,2,89
4.193035390604394E-8,1033,419,8.399997,22.79985424591021,156,3,47
3.978728156401035E-8,1042,258,9.999995,26.513310861642722,314,3,18
4.330179204090608E-8,1051,939,3.4000006,20.069915689641487,92,3,48
4.1177325259156156E-8,1060,337,9.399996,23.626682782191534,149,1,11
3.96895658050921E-8,1069,308,9.999995,10.353424244883719,369,3,31
3.908525853413844E-8,1078,778,5.1999993,13.90848999251394,304,2,9
3.8468854468605406E-8,1087,748,5.7999988,98.1651879598332,215,2,3
3.604697477905309E-8,1096,208,11.199994,43.73423342399226,62,1,31
3.932043375316229E-8,1105,1056,2.8000004,12.143427831773582,86,3,71
3.7400790406452165E-8,1114,1143,2.0000002,46.985668925233234,59,1,6
3.778146552233279E-8,1123,272,10.999994,12.43860946639126,626,2,7
3.734217984373078E-8,1132,239,11.199994,5.4592856272119645,522,3,36
3.818553169943182E-8,1145,692,6.799998,33.79777762990501,835,2,1
3.8450065039320687E-8,1157,1283,1.0,76.55986206423597,111,2,2
4.766647388890912E-8,1168,1274,1.2,29.196490564466895,68,3,21
1.9321793525802639E-7,1177,1299,1.0,7.021153501654444,273,3,3
1.7314128016956095E-7,1187,1297,1.2,21.43369759745014,25,2,29
5.045585230178184E-8,1196,1226,2.0000002,10.877458255130867,397,3,5
4.503741704601417E-8,1205,1186,2.6000004,9.67881125628841,518,3,5
7.706338754518338E-8,1214,1345,1.0,15.779520682754939,207,2,2
1.3606220786968811E-7,1223,1354,1.0,31.315360778389284,19,1,12
4.8467619880047E-8,1232,1243,2.2000003,7.868465441179701,378,2,4
4.933633972879014E-8,1241,1257,2.2000003,98.47398275382776,9,1,48
4.6599175782590514E-8,1250,762,7.1999974,32.868270884369295,46,2,88
8.59842436956194E-8,1259,1388,1.0,13.00835693602093,49,1,8
4.531084070172579E-8,1268,480,10.199995,56.02675705619573,172,3,22
4.5646786963987613E-8,1277,1017,4.9999995,65.77932567960167,456,3,2
5.403725602237884E-8,1286,1422,1.0,34.72362325139597,237,3,2
4.607797743853975E-8,1295,734,7.9999967,43.698895167359844,200,3,17
4.6029350020514047E-8,1304,1146,4.0000005,16.38500922526326,26,1,82
4.701404506906883E-8,1313,288,12.799993,75.77465979384685,79,3,65
4.6104485248332755E-8,1322,569,9.999995,4.611080418325644,295,3,75
4.8028348906388156E-8,1331,1383,2.0000002,22.176122436423803,52,3,60
4.743831265263087E-8,1340,433,11.599994,80.09973616722014,171,3,18
4.967121273452647E-8,1349,1290,3.0000005,55.7313715435338,51,3,40
4.900748329723058E-8,1358,713,8.799996,88.87584611427015,119,1,4
7.572055666285001E-8,1367,1516,1.0,71.24329901589554,90,3,4
5.3233884325244216E-8,1376,1390,2.2000003,52.14815492279251,191,2,2
6.15573183739248E-8,1385,1491,1.4000001,25.870885581015308,307,2,1
6.055671247416107E-8,1394,1535,1.0,17.766145845450144,23,2,61
5.069937980769785E-8,1403,1461,2.0000002,47.63211272125368,42,3,42
4.976037767737401E-8,1412,576,10.799994,26.648033532041715,514,3,8
1.1880951284654974E-4,1421,1573,1.0,16.352495357520983,13,3,3
6.145554967217764E-8,1430,1529,1.4000001,75.15178660447542,14,3,93
6.383445259458231E-8,1439,1511,1.8000002,16.960119466233863,28,2,75
6.325843440347237E-8,1448,1544,1.6000001,10.303667499652693,370,2,2
5.506067107093313E-8,1457,866,8.599997,38.289973881737666,281,3,11
2.889945115616217E-7,1466,1619,1.0,23.6642570072383,6,1,52
5.833112400471534E-8,1473,1242,4.9999995,90.7152678982399,9,1,97
5.7506458606265625E-8,1481,1192,5.399999,27.631003916074647,124,2,16
5.8656154150832066E-8,1490,914,8.399997,8.53042652013717,242,1,9
5.832184747529008E-8,1499,891,8.599997,0.5289771471280519,644,2,48
6.366309181853827E-8,1508,1451,3.2000005,16.672210602863426,50,1,21
1.184315531492931E-5,1517,1682,1.0,2.998360272372394,10,3,73
6.6693683565501E-8,1526,1512,2.8000004,4.578983114638351,515,3,8
7.725848654387533E-4,1535,1699,1.0,58.13732149786494,1,3,11
5.994452356125759E-7,1544,1705,1.0,71.2546222949253,30,1,1
7.453386105417826E-8,1553,1677,1.4000001,8.974244151810687,113,3,23
7.706729828209463E-8,1562,1698,1.4000001,0.6221714620971791,119,2,84
3.4454326455811564E-7,1571,1737,1.0,4.366287684921572,39,3,60
8.307506070254632E-8,1579,1644,2.0000002,3.321054528919267,134,1,10
6.965619297932939E-8,1588,893,9.599996,12.962752822329007,122,3,90
7.204500288173664E-8,1597,1361,5.1999993,8.367269261498913,59,1,42
7.053053222135157E-8,1606,1241,6.399998,62.48041395629968,31,1,25
9.967715773584512E-6,1615,1791,1.0,77.40554349290188,1,1,23
7.000800422571846E-6,1624,1788,1.0,19.853236800217793,11,3,19
9.213104591778097E-7,1633,1790,1.2,25.034983377757996,11,3,60
5.364495400160904E-7,1642,1821,1.0,53.963025504810005,3,1,47
8.888982505026999E-8,1651,1566,3.8000007,36.927293712768204,98,3,19
1.7660717867395664E-7,1660,1834,1.0,0.03359620261434959,980,3,24
1.7563822825205386E-5,1669,1849,1.0,6.3858705198350405,3,2,90
3.2108057895494806E-7,1678,1850,1.2,64.13234730063448,10,3,58
1.041607397452457E-7,1687,1577,4.0000005,22.766273150384706,94,3,29
1.2145318466338651E-6,1696,1874,1.2,34.645390214381194,3,1,49
1.0369556359165734E-7,1705,1696,3.0000005,39.111505289555005,51,3,35
1.264222840119333E-7,1714,1883,1.2,85.65983921333404,17,2,19
9.849951533620151E-8,1723,1911,1.0,72.53546108609099,122,3,2
7.849883943233886E-7,1732,1920,1.2,0.4352307741068996,98,3,62
1.106547385831743E-7,1740,1924,1.0,4.961440876910672,300,3,5
8.096891659908554E-6,1749,1936,1.2,34.28557906385703,1,1,60
2.1666376616747216E-7,1758,1937,1.2,8.305224543295505,44,3,46
4.924552518957384E-7,1767,1958,1.2,3.031710394726103,326,3,3
2.3075044262643722E-6,1776,1963,1.0,93.78468423307422,2,2,54
2.1214965662766245E-7,1785,1939,1.6000001,2.095628985129481,92,2,31
1.5657791660738147E-7,1794,1845,2.4000003,86.22559004349974,11,1,22
1.5215577002982304E-7,1803,1870,2.4000003,24.937772752175114,157,1,1
1.490520289356144E-7,1812,1840,2.8000004,23.690540571088388,234,3,4
1.8145154746898158E-7,1821,1981,1.4000001,88.0041420409569,10,2,37
1.4679359546221177E-7,1830,1824,3.0000005,15.312751348089426,34,2,59
1.3993442106974615E-7,1839,1523,6.399998,40.508784297347695,45,2,36
1.37518439469659E-7,1848,1914,2.4000003,71.40129629985408,14,3,96
1.4486952768560128E-7,1856,1692,4.7999997,30.40845402740688,23,2,91
1.416196732892067E-7,1865,1469,6.9999976,27.512601573552793,104,3,30
1.4447025585179771E-7,1874,1897,3.0000005,4.625980652993893,234,2,9
1.417383520260467E-7,1883,1669,5.1999993,27.13047527756593,76,2,19
1.698054987426596E-7,1892,2077,1.4000001,14.539297404233436,40,3,44
1.472749668158197E-7,1901,1470,7.399997,7.494903300934529,429,3,11
2.2674373603928748E-7,1910,2117,1.2,2.508095799237749,626,3,2
1.6751136176089937E-7,1919,2083,1.4000001,18.591469626846145,33,3,48
1.8237985798280971E-7,1928,2109,1.4000001,83.8985722965795,19,2,15
1.6913424322731902E-7,1937,1838,4.2000003,30.87414081137096,20,2,89
1.6381618364081988E-7,1946,1526,7.599997,0.770257013494741,332,2,47
1.5305106657420976E-7,1955,2002,2.6000004,53.2608214170429,8,1,57
1.640665508085019E-7,1964,2172,1.2,14.781226650200486,22,2,49
1.5624063717212872E-7,1973,1234,10.599995,17.575909853070794,76,3,96
1.534774852962599E-7,1982,1837,4.7999997,70.79801232345135,25,3,73
1.531852004374826E-7,1991,1803,4.9999995,5.676632495481034,717,2,2
1.5209545716149861E-7,1999,1631,6.9999976,49.018157822059926,56,2,23
1.468920044473648E-7,2008,1100,12.399993,74.67273614495015,140,3,14
1.6646798067465815E-7,2017,2158,2.0000002,26.778324725984866,49,3,27
1.2931667478452092E-6,2026,2246,1.0,0.048409703804812465,154,3,89
1.5947206327300942E-7,2035,2166,2.0000002,0.9037050487268777,178,3,60
1.508450176720946E-7,2044,1053,13.199992,13.395788619875873,384,3,14
1.5814978382541852E-7,2053,1731,6.599998,27.249717541966124,91,2,17
1.457662520727411E-7,2062,1626,7.599997,9.051697601144069,257,3,21
2.337432953661598E-7,2070,2292,1.2,0.06627704281914304,683,3,26
1.895298433413801E-6,2079,2298,1.0,59.36707081590463,21,1,1
1.6766190085765171E-7,2088,2128,3.0000005,36.69721590992006,101,3,10
8.87415019997742E-5,2097,2320,1.0,9.72018032761181,8,3,12
1.570958482734345E-7,2106,1358,10.999994,24.844627849046038,129,2,18
6.643400051705038E-6,2115,2347,1.0,2.0651816620652013,36,1,4
3.566958414254543E-6,2124,2341,1.2,2.7529383287180824,20,3,67
1.6386154122167405E-7,2133,1729,7.399997,11.34129357387314,158,2,17
1.6551204201816653E-7,2142,1411,10.799994,11.708755130965319,281,2,10
1.5950075536430358E-7,2151,1363,11.399994,21.37799570502365,379,2,4
1.6346567510272276E-7,2160,2313,2.0000002,1.4382403384834392,199,1,7
1.5916003462246998E-7,2169,1328,11.7999935,31.466233453376876,71,3,72
2.653509615268232E-7,2178,2415,1.2,8.351133818064131,30,3,71
3.6957722110648437E-6,2187,2424,1.0,29.350240601834567,14,3,14
1.7371681609642005E-7,2196,2410,1.4000001,69.48658787593718,39,3,12
1.574041171150292E-7,2205,1380,11.7999935,47.694750175308414,557,2,1
1.6198786113058228E-7,2214,1446,11.399994,28.573977272522736,39,2,94
1.552042722221626E-7,2223,1862,6.9999976,38.947812558911295,39,3,89
4.511507749177263E-6,2232,2467,1.2,0.1498488348349446,87,3,55
1.656727390827492E-7,2240,2303,2.8000004,20.796145337460658,36,2,37
6.375386436609308E-5,2249,2486,1.2,40.21644832573334,8,3,5
1.7738715243821458E-7,2258,2190,4.2000003,19.526425807912293,175,2,5
1.7990440897967825E-6,2267,2506,1.2,46.937418231671266,9,3,32
1.736959310872047E-7,2276,2007,6.1999984,54.55960614420552,66,3,26
3.9565171915128486E-7,2285,2533,1.2,33.135160148933885,11,2,41
1.7704785736848733E-7,2294,2359,2.8000004,14.735784171073888,218,1,1
1.7328085685905137E-7,2303,2000,6.799998,58.453738432912715,54,3,36
1.712097939587553E-7,2312,942,17.399994,53.37680660646353,152,1,4
1.791922089240835E-7,2321,2111,5.7999988,64.56173347342856,39,3,45
1.750113743053637E-7,2330,1502,11.999993,27.652200575021862,73,3,74
1.8654682179590437E-7,2339,2282,4.2000003,17.7049491609637,81,3,33
1.7801828652880431E-7,2348,1365,13.599992,16.804690859883486,172,1,7
1.8131012743008184E-7,2357,1016,17.199993,48.171033045718175,90,2,25
1.8044233067556526E-7,2366,1490,12.399993,6.527880808137191,186,3,62
1.8541571270471462E-7,2375,1629,11.199994,12.48809968255207,883,3,3
1.7800845160555449E-6,2383,2636,1.0,2.5697744903435416,50,3,24
1.8378969868603117E-7,2392,1204,15.79999,52.50054670919416,176,3,15
1.8370811791389865E-7,2401,1475,12.999992,27.74191090377756,154,3,26
2.0542939849298397E-7,2410,2642,1.4000001,2.8768519235444705,47,1,23
1.9631716288010082E-7,2419,2526,2.6000004,9.23050497953719,54,3,64
2.2676486793961336E-7,2428,2676,1.2,27.9286514697753,5,1,78
1.9232608121021942E-7,2436,1455,13.599992,69.89125353231891,38,3,94
1.9599140371142742E-7,2445,2076,7.599997,64.03866478563047,78,3,20
1.915204309576752E-7,2454,1581,12.599993,73.85640111743291,65,2,20
1.7811142405370769E-6,2463,2731,1.2,70.37318419154381,64,3,1
1.977381781201139E-7,2472,2471,3.8000007,64.49630566535714,110,3,6
2.1658852554343295E-7,2481,2647,2.2000003,2.6220625097213643,116,3,46
2.0715657365951837E-7,2490,2523,3.4000006,36.0215491246419,23,2,47
2.3263079795119075E-7,2499,2644,2.4000003,54.69034729695665,19,3,57
2.1266216843107413E-7,2508,2606,2.8000004,21.956205625376597,83,3,17
2.1782713145020694E-7,2517,2308,5.9999986,99.3056655135183,14,2,67
2.0877552783091324E-7,2525,1601,13.199992,2.2543270216422293,448,2,20
2.1345836460054673E-7,2534,2564,3.6000006,73.67443834828164,22,3,54
2.0797227305937607E-7,2543,2247,6.799998,31.09318967416792,44,1,15
2.1487741991524659E-7,2552,2549,4.0000005,0.8273923139373404,433,3,27
3.8866516808993345E-7,2561,2837,1.0,16.990631430343058,81,1,1
2.2736069654910507E-7,2570,2470,4.9999995,9.220835343457033,572,3,3
2.2218842554542207E-7,2579,1992,9.799995,90.0717724531297,38,3,51
2.351341809130257E-7,2587,2602,3.8000007,0.9859942753050039,90,1,44
2.198118688059601E-7,2596,1906,10.799994,56.72038610416017,67,2,19
2.3730053658009393E-7,2605,2735,2.6000004,6.334030509929088,49,3,89
2.3255771327017064E-7,2614,2460,5.399999,5.186996968417291,74,2,59
2.2811132513551223E-7,2623,1445,15.9999895,2.40819659801282,319,2,36
6.623585601463353E-6,2636,2927,1.0,2.226990499871359,8,2,93
2.3207577367092274E-7,2647,2508,5.399999,12.618035273655714,174,2,8
2.1967162080423415E-7,2655,2371,6.799998,81.76561992421878,387,3,1
2.2324172097454812E-7,2667,1307,17.799995,3.168108589723478,629,3,23
2.2202243100938206E-7,2676,977,21.000008,63.296152344241754,408,2,2
2.3150231362644368E-7,2685,2489,5.9999986,69.89456859539044,19,2,56
2.2457846031466045E-7,2694,1979,11.199994,68.53611513534565,22,1,33
2.2644655748782769E-7,2702,705,24.20002,92.56562834195414,22,1,54
2.3115160644321336E-7,2711,2465,6.599998,11.981907961103774,378,2,3
2.2872498199363406E-7,2720,1020,21.200008,99.1333552004368,125,3,17
2.2980994689359825E-7,2729,793,23.600018,4.956428969210412,131,1,43
2.2937586051516964E-7,2738,934,22.200012,97.47166698706356,54,3,62
2.332518645212322E-7,2747,1886,12.799993,1.7072351963003414,396,2,27
2.3255704204036917E-7,2756,1881,12.999992,4.104817474851362,136,2,67
2.2685868350138323E-7,2765,1718,14.799991,9.620303514711336,132,2,41
2.2302276231813979E-7,2774,1003,22.000011,86.83331153371172,543,3,2
2.277493477895445E-7,2783,2097,11.199994,5.402639321374795,695,2,4
2.2631237670491316E-7,2792,1428,17.799995,76.23870643045946,505,3,2
4.6093140203762754E-6,2801,3108,1.2,1.437925574732719,250,3,2
2.88455347910453E-7,2810,3119,1.0,50.66019646521886,12,3,50
2.6077422484745026E-7,2819,2921,3.2000005,5.187038283275879,190,1,3
2.4656602609963463E-7,2827,2717,5.1999993,7.976460108462857,130,2,17
2.48755418486885E-7,2836,3049,2.2000003,93.56093695136475,8,2,59
2.4321512355558E-7,2845,2690,5.7999988,51.007733461632334,137,3,7
2.841462442265901E-7,2854,3110,1.8000002,39.593587261143185,29,3,28
5.672885517150723E-6,2863,3175,1.0,61.93088536327036,2,3,86
2.754699699678937E-7,2872,3171,1.4000001,88.44103123821328,10,1,11
1.185192064549163E-6,2881,3194,1.0,33.687175274631414,67,2,1
2.851260645576411E-7,2890,2752,5.7999988,4.464220950491305,545,1,1
2.6411760153993987E-7,2899,2234,10.999994,9.067033781769975,198,3,31
2.7022594476870014E-7,2908,2365,9.799995,92.62108065587097,25,2,43
2.569978490809986E-7,2917,2159,11.999993,12.625738347555313,94,2,41
2.767420224256812E-7,2926,3076,2.8000004,42.53313242865199,8,1,52
2.620250116226475E-7,2935,1720,16.59999,78.42448566404958,64,1,8
2.6534117732043055E-7,2944,2208,11.7999935,96.8740842275941,25,2,50
2.571482737046218E-7,2953,1116,22.800014,41.16598088560878,94,1,11
2.966789591475534E-7,2962,3239,1.6000001,41.8063891835382,71,2,3
2.59299451121764E-7,2971,1279,21.40001,64.10626372448267,572,2,1
2.7593507976699184E-7,2980,2952,4.7999997,69.74596928666733,77,2,5
2.571894828611424E-7,2989,2314,11.199994,29.928457214553756,114,2,14
2.690716096219258E-7,2998,2843,5.9999986,1.1395209629462426,850,2,5
2.6639628024762797E-7,3007,2669,7.799997,89.68178079285252,250,3,2
2.669729450679297E-7,3016,2898,5.599999,26.422520747804,70,3,31
2.6272458651254676E-7,3025,1081,24.00002,0.5090339176316092,744,3,85
2.6556916211873305E-7,3033,3231,2.4000003,7.1334396163993645,81,3,34
3.317206916521544E-6,3042,3382,1.0,53.75874044941597,3,3,79
2.684372323590607E-7,3051,3362,1.4000001,3.3116840524061018,277,1,1
2.6821639776223103E-7,3060,2049,14.599991,0.28604092467609943,773,3,73
2.7124992907889504E-7,3068,2343,11.7999935,23.4047716933982,45,2,69
2.651230020907577E-7,3077,1576,19.600002,37.77138788200653,121,2,18
2.6839891506041725E-7,3086,2126,14.199991,72.2420464394158,83,2,13
2.6732934281303235E-7,3095,660,29.000038,80.4543967949501,944,3,1
2.6840954427961986E-7,3104,687,29.000038,3.556453199895861,586,3,34
4.7677799881647343E-7,3113,3460,1.0,90.67080042330566,3,2,83
3.755941409831475E-6,3121,3468,1.0,22.544486311465505,28,2,3
3.6732462834708507E-5,3129,3480,1.0,2.5320270002950895,12,3,33
3.018636735131474E-7,3138,3181,4.2000003,34.3229034451388,279,3,2
2.7711852041104366E-7,3147,2274,13.399992,55.44833184215175,117,2,9
2.7711762429720093E-7,3156,3360,2.6000004,56.634839650757606,104,2,2
2.764235738661204E-7,3165,960,26.80003,74.78067555376846,73,3,54
3.035305796763993E-7,3174,3469,1.6000001,1.438303301013137,82,3,75
2.762110627186011E-7,3183,2330,13.199992,13.23655465781291,65,2,71
2.8321286853447174E-7,3192,2995,6.599998,6.109910965237381,954,2,1
4.6496816701823755E-7,3200,3558,1.0,18.67015212116031,11,3,98
2.887747154672442E-7,3209,2988,6.9999976,3.5132278663425343,586,2,4
2.836109276361685E-7,3218,1499,22.000011,41.17206540593861,321,3,8
2.9570175064176455E-7,3227,3517,1.8000002,9.823158208909367,34,2,36
2.941483492618965E-7,3236,3044,6.599998,29.82949109677812,14,1,66
2.904480099395813E-7,3245,2668,10.599995,0.17988737757870776,413,2,92
2.8867737743805884E-7,3254,1473,22.600014,1.034838132873856,506,3,80
2.943166044831556E-7,3263,3530,2.0000002,2.2116727580557622,342,2,4
2.9170073473901487E-7,3272,653,31.000046,0.5732948665207468,828,3,81
5.907032446978276E-7,3281,3648,1.0,65.99399663673422,5,2,48
2.931837656250876E-6,3290,3657,1.0,18.36749187718669,9,1,9
3.2767205749378846E-7,3299,3632,1.4000001,4.416128337864588,61,3,42
2.9929935417039537E-7,3308,2046,17.399994,57.987810093934975,521,3,2
3.132753018006233E-7,3317,3174,6.1999984,12.842667554621295,110,3,29
3.0467869161093476E-7,3326,1942,18.599998,52.49451939734095,80,3,42
3.067850746577376E-7,3335,1464,23.800018,13.652202968769092,229,3,35
3.0399041441943343E-7,3344,1651,21.80001,40.04382316585302,63,2,46
3.204429723420137E-7,3353,3682,1.6000001,72.77731073161227,6,2,72
3.1211936542263433E-7,3362,3313,5.1999993,15.747390687477159,97,2,13
3.278947129750134E-7,3371,3740,1.2,32.44920289933506,19,2,21
1.5109177438119682E-6,3380,3762,1.0,36.34462885237569,2,1,60
3.2081209079116957E-7,3389,2139,17.599995,6.579788812524735,635,3,10
3.1843864924108734E-7,3398,1777,21.200008,28.783062306466796,254,3,14
3.3086131533223543E-7,3407,3186,7.1999974,37.49748352225847,166,3,7
3.259027371677959E-7,3416,3752,1.4000001,7.7953979072356585,34,3,63
3.4156532988830315E-7,3425,3772,1.4000001,30.506012614611194,15,3,66
3.387306749237735E-7,3433,3136,7.799997,17.46666848188441,199,3,11
3.408356699239424E-7,3442,3135,7.9999967,8.308995709445947,75,2,46
3.336531676122818E-7,3451,2237,17.199993,24.653275863848886,226,3,15
3.317231652984914E-7,3460,3165,7.9999967,29.97210887530895,41,3,75
3.310558829157933E-7,3469,2637,13.199992,85.74696138751337,57,3,31
3.429947628348359E-7,3478,3066,9.199996,6.658310650912559,116,2,33
3.374402620784232E-7,3487,3096,8.799996,56.16810802185303,50,3,36
3.4573863747496976E-7,3496,3670,3.2000005,13.579152262079889,26,1,24
3.4230205092393265E-7,3505,2531,14.799991,60.72999246781672,14,1,72
3.5234915005685125E-7,3514,2875,11.399994,24.331669292258724,32,2,91
3.402998583236077E-7,3523,2241,17.799995,72.72313378425085,25,2,82
3.739101517136406E-7,3532,3765,2.6000004,1.9947263904055141,311,3,11
3.449850433340803E-7,3541,2011,20.400005,97.73568661128773,90,1,4
1.0677171000819692E-6,3550,3944,1.0,0.8266477007952945,146,2,8
7.95191392513516E-6,3559,3954,1.0,24.851087730384787,6,3,35
3.445365219692618E-7,3568,953,31.400047,2.9099052447714424,974,2,9
1.2016724572353003E-6,3577,3976,1.2,16.83158655636916,10,2,43
3.8612415943911984E-7,3586,3901,2.0000002,1.2241008288641027,39,1,54
3.666844395490616E-7,3595,3245,8.599997,63.389861070782345,71,3,18
3.562858723844943E-7,3604,3617,4.9999995,34.35320419033985,432,3,1
4.2419551905906673E-7,3613,3973,1.6000001,54.582363569584786,16,2,19
3.5468624300442007E-7,3622,858,33.000053,44.15539119891828,371,3,8
3.61902746273137E-7,3631,2882,12.799993,89.73585011344069,141,3,7
3.5580204375571676E-7,3638,1426,27.600033,32.900465844631455,42,1,44
3.7790824872037396E-7,3647,3774,4.0000005,6.770408584617373,103,3,32
3.6054635158331266E-7,3656,2092,21.000008,40.21959090495073,59,2,44
3.7134891366632697E-7,3665,3607,5.7999988,4.359864850764039,221,3,21
3.576856220620797E-7,3673,3014,11.7999935,5.716041329985065,539,3,9
3.7210139201097175E-7,3682,3599,6.1999984,14.565869705607616,39,1,22
3.58886782347266E-7,3692,2045,21.80001,72.18325581041263,320,2,2
3.642125493870743E-7,3709,3989,2.4000003,36.611405149054605,139,3,3
3.595972510950423E-7,3718,3020,12.199993,19.71270216719262,25,1,64
3.6034775955624616E-7,3727,1340,29.40004,4.037603190523848,294,3,72
3.595654802876385E-7,3735,664,36.200066,8.935246478137667,272,3,53
3.734722688780732E-7,3744,3923,3.4000006,88.35687870382233,20,2,19
3.632515602466335E-7,3753,2299,19.800003,6.1269931749772955,146,3,97
3.848883463827689E-7,3761,4019,2.8000004,0.08880218112221827,875,3,23
3.696124024455038E-7,3770,2595,16.999992,0.5637284880803509,653,3,56
3.712751027021793E-7,3779,1480,28.600037,9.56131112725723,325,3,30
3.6994199534302026E-7,3788,1212,31.200047,10.214314754815657,119,2,71
3.7416933729357913E-7,3797,1420,29.40004,11.146055390327977,241,2,22
3.7096254727558535E-7,3806,1131,32.20005,18.91679127989018,80,2,79
3.753681796197861E-7,3815,2268,21.000008,12.339663942005224,34,1,99
3.7495467496861396E-7,3824,2095,22.800014,25.914730435520163,110,2,27
4.5183656654722737E-7,3833,4209,1.6000001,77.97700853946007,8,2,37
4.4371510673250614E-7,3842,4219,1.6000001,61.81558109571255,44,3,7
4.615072931762806E-7,3851,4246,1.4000001,89.52529119051589,12,1,6
4.569673362305041E-7,3860,4261,1.2,19.959751920499652,47,3,13
6.137076501640782E-6,3869,4304,1.0,37.30246880634961,4,3,51
4.4713158217338333E-7,3878,4092,3.2000005,30.74769652722389,79,2,5
4.2348476169526893E-7,3887,3788,6.399998,46.939824729463275,42,3,35
4.2046628187546113E-7,3895,3779,6.599998,2.4224603666677713,122,3,83
4.201848220661063E-5,3903,4346,1.0,3.0981810361659807,17,2,8
4.237306525658536E-7,3912,3127,13.399992,87.21949192574104,236,3,3
